date,spy_adjClose,tlt_adjClose
2009-04-09,63.6879966719636,64.0927982214563
2009-04-13,63.702843597906,64.6814375016533
2009-04-14,62.6043877999407,65.0195919817665
2009-04-15,63.2723673561313,64.9068738217288
2009-04-16,64.2001146780687,64.3933799815569
2009-04-17,64.6305909198434,63.68576042132
2009-04-20,61.9215672553905,64.6501269016428
2009-04-21,63.1313482788011,64.011390661429
2009-04-22,62.7454076194688,63.623139221299
2009-04-23,63.3614333256309,63.616877101297
2009-04-24,64.3188693040682,62.9781408610831
2009-04-27,63.7102611232944,63.2474120211733
2009-04-28,63.5098706705473,62.2141622208274
2009-04-29,64.8606700290903,61.6630956606429
2009-04-30,64.882935222619,61.4188729805611
2009-05-01,65.2317689578653,60.997233169004
2009-05-04,67.4509390675439,61.198233216518
2009-05-05,67.220859958297,61.1228581987002
2009-05-06,68.3861098524525,60.9783894145495
2009-05-07,67.4360980791843,59.4897328126492
2009-05-08,69.0095590215859,59.6342015967999
2009-05-11,67.7181310384597,60.4821705472494
2009-05-12,67.5177398435148,60.7020143492178
2009-05-13,65.8181060075276,61.361545755123
2009-05-14,66.3821778636613,61.6002333115459
2009-05-15,65.8403712010562,61.5813895570915
2009-05-18,67.7107127708735,60.6266393314001
2009-05-19,67.629071006543,60.3062955056747
2009-05-20,67.1763295712397,60.9407019056407
2009-05-21,66.2114701298312,59.4080765433467
2009-05-22,66.070451052501,58.7485451374415
2009-05-26,67.762666620902,57.8628886780831
2009-05-27,66.5528804021063,56.8403009363558
2009-05-28,67.4806277240437,57.6618886305691
2009-05-29,68.675567016897,59.1505452324694
2009-06-01,70.3380887334131,57.4077667829978
2009-06-02,70.3974653042149,57.7165801074425
2009-06-03,69.5068308439464,58.2585790034067
2009-06-04,70.1599627319968,57.0548372693467
2009-06-05,70.1748096579392,56.6199776900266
2009-06-08,69.8853532356926,56.4750244969199
2009-06-09,70.2416044963273,56.4687221841761
2009-06-10,70.0634792371089,55.5800960873046
2009-06-11,70.3752008528841,56.197722736194
2009-06-12,70.5681737802428,56.7019077556956
2009-06-15,68.950182450784,57.2123950879409
2009-06-16,68.0150109236775,58.2081605014565
2009-06-17,67.9482160852895,57.8804402387805
2009-06-18,68.4454871654522,57.0044187673965
2009-06-19,68.696491058897,57.785905547624
2009-06-22,66.6364905085326,58.3468113818195
2009-06-23,66.6887361150666,59.0337634708904
2009-06-24,67.2634497289637,58.441346072976
2009-06-25,68.7263468640794,59.5127392394169
2009-06-26,68.5472120329848,59.6135762433172
2009-06-29,69.1890965436895,59.7018086217299
