date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2002-09-25,89.58,90.36,89.26,90.1,127200,41.257603236444,41.6168455955021,41.1102217558048,41.4970981424828,127200,0.0,1.0
2002-09-26,89.37,89.53,88.61,89.05,429000,41.1608841397745,41.2345748800941,40.8108531232564,41.0135026591353,429000,0.0,1.0
2002-09-27,90.04,90.04,89.48,89.53,298200,41.4694641148629,41.4694641148629,41.2115465237443,41.2345748800941,298200,0.0,1.0
2002-09-30,90.4,90.9,90.08,90.66,297800,41.635268280582,41.8655518440808,41.4878867999428,41.7550157336014,297800,0.0,1.0
2002-10-01,88.94,89.3,88.8,89.16,257500,41.1206766295876,41.287119665192,41.0559487824081,41.2223918180125,257500,0.3427,1.0
2002-10-02,89.45,89.48,88.84,89.24,91000,41.3564709300271,41.3703411829942,41.0744424530309,41.2593791592579,91000,0.0,1.0
2002-10-03,89.23,89.51,88.8,89.3,29900,41.2547557416022,41.3842114359612,41.0559487824081,41.287119665192,29900,0.0,1.0
2002-10-04,89.51,89.72,88.4,88.4,131000,41.3842114359612,41.4813032067304,40.8710120761811,40.8710120761811,131000,0.0,1.0
2002-10-07,89.66,89.96,89.46,89.9,433800,41.4535627007963,41.5922652304666,41.3610943476828,41.5645247245326,433800,0.0,1.0
2002-10-08,89.69,90.52,89.32,89.5,530900,41.4674329537634,41.8511766191845,41.2963665005033,41.3795880183055,530900,0.0,1.0
2002-10-09,90.15,90.38,89.95,90.3,402900,41.6801101659245,41.7864487720051,41.587641812811,41.7494614307596,402900,0.0,1.0
2002-10-10,89.44,90.17,89.28,90.17,97100,41.3518475123714,41.6893570012358,41.2778728298806,41.6893570012358,97100,0.0,1.0
2002-10-11,88.38,89.22,88.06,89.1,421800,40.8617652408697,41.2501323239466,40.7138158758881,41.1946513120784,421800,0.0,1.0
2002-10-14,88.25,88.55,88.07,88.5,18300,40.8016608113459,40.9403633410162,40.7184392935438,40.9172462527379,18300,0.0,1.0
2002-10-15,86.16,87.3,86.15,87.0,297100,39.8353665213095,40.3624361340567,39.8307431036539,40.2237336043864,297100,0.0,1.0
2002-10-16,86.2,86.6,85.89,86.6,125200,39.8538601919322,40.0387968981593,39.7105342446063,40.0387968981593,125200,0.0,1.0
2002-10-17,85.15,85.56,85.07,85.14,233400,39.3684013380862,39.5579614619689,39.3314139968408,39.3637779204305,233400,0.0,1.0
2002-10-18,85.37,85.39,84.28,85.02,459100,39.4701165265111,39.4793633618224,38.9661640020423,39.3082969085624,459100,0.0,1.0
2002-10-21,84.54,85.6,84.5,85.5,134900,39.0863728610899,39.5764551325916,39.0678791904672,39.5302209560349,134900,0.0,1.0
2002-10-22,84.3,84.85,84.22,84.85,205000,38.9754108373537,39.2296988084159,38.9384234961083,39.2296988084159,205000,0.0,1.0
2002-10-23,84.33,85.2,84.18,84.75,127800,38.9892810903207,39.3915184263646,38.9199298254856,39.1834646318591,127800,0.0,1.0
2002-10-24,85.07,85.25,84.08,84.16,339600,39.3314139968408,39.414635514643,38.8736956489288,38.9106829901742,339600,0.0,1.0
2002-10-25,85.38,85.56,85.15,85.35,146100,39.4747399441667,39.5579614619689,39.3684013380862,39.4608696911997,146100,0.0,1.0
2002-10-28,85.26,85.64,85.2,85.56,97800,39.4192589322986,39.5949488032143,39.3915184263646,39.5579614619689,97800,0.0,1.0
2002-10-29,86.37,86.89,85.77,85.82,125000,39.9324582920787,40.1728760101739,39.6550532327381,39.6781703210165,125000,0.0,1.0
2002-10-30,86.34,86.68,86.07,86.37,31900,39.9185880391117,40.0757842394047,39.7937557624084,39.9324582920787,31900,0.0,1.0
2002-10-31,86.73,86.86,86.02,86.05,512700,40.0989013276831,40.1590057572069,39.7706386741301,39.7845089270971,512700,0.0,1.0
2002-11-01,85.98,86.93,85.25,86.3,125100,39.9319034819601,40.3731143252708,39.5928677813107,40.0805218712858,125100,0.3888,1.0
2002-11-04,85.6,85.75,85.25,85.48,342500,39.7554191446357,39.8250840146322,39.5928677813107,39.6996872486386,342500,0.0,1.0
2002-11-05,85.27,85.6,85.09,85.6,73800,39.6021564306436,39.7554191446357,39.5185585866478,39.7554191446357,73800,0.0,1.0
2002-11-06,85.61,86.13,84.91,85.05,118500,39.7600634693022,40.0015683519565,39.4349607426521,39.4999812879821,118500,0.0,1.0
2002-11-07,87.73,87.73,86.85,87.05,147900,40.7446602985852,40.7446602985852,40.3359597279394,40.428846221268,147900,0.0,1.0
2002-11-08,88.44,88.65,87.95,88.4,294700,41.0744073499017,41.1719381678967,40.8468354412466,41.055830051236,294700,0.0,1.0
2002-11-11,88.92,88.92,88.4,88.55,70000,41.2973349338903,41.2973349338903,41.055830051236,41.1254949212324,70000,0.0,1.0
2002-11-12,88.41,89.15,88.37,89.15,494300,41.0604743759024,41.4041544012182,41.0418970772367,41.4041544012182,494300,0.0,1.0
2002-11-13,88.6,88.69,87.96,88.45,104700,41.1487165445646,41.1905154665624,40.8514797659131,41.0790516745681,104700,0.0,1.0
2002-11-14,86.76,87.65,86.76,87.65,118000,40.2941608059416,40.7075057012538,40.2941608059416,40.7075057012538,118000,0.0,1.0
2002-11-15,87.11,87.23,86.26,86.54,110700,40.4567121692666,40.5124440652637,40.0619445726201,40.1919856632801,110700,0.0,1.0
2002-11-18,87.5,87.63,86.96,87.02,32200,40.6378408312573,40.6982170519209,40.3870472992701,40.4149132472687,32200,0.0,1.0
2002-11-19,87.82,88.23,87.51,87.95,51800,40.7864592205831,40.9768765319067,40.6424851559238,40.8468354412466,51800,0.0,1.0
2002-11-20,86.96,88.22,86.81,88.2,307400,40.3870472992701,40.9722322072402,40.3173824292737,40.9629435579074,307400,0.0,1.0
2002-11-21,86.12,86.5,85.86,86.5,323200,39.9969240272901,40.1734083646144,39.8761715859629,40.1734083646144,323200,0.0,1.0
2002-11-22,86.04,86.39,85.88,86.33,184800,39.9597694299586,40.1223207932837,39.8854602352958,40.0944548452851,184800,0.0,1.0
2002-11-25,85.88,86.38,85.8,86.0,288200,39.8854602352958,40.1176764686172,39.8483056379643,39.9411921312929,288200,0.0,1.0
2002-11-26,86.96,87.02,86.15,86.2,377800,40.3870472992701,40.4149132472687,40.0108570012894,40.0340786246215,377800,0.0,1.0
2002-11-27,85.0,86.33,84.96,86.25,325600,39.47675966465,40.0944548452851,39.4581823659842,40.0573002479536,325600,0.0,1.0
2002-11-29,85.55,85.63,85.14,85.16,31700,39.7321975213036,39.769352118635,39.54178020998,39.5510688593128,31700,0.0,1.0
2002-12-02,85.24,85.4,84.15,84.36,284900,39.7691199024017,39.8437686492856,39.2605753142551,39.3585517945402,284900,0.3895,1.0
2002-12-03,85.36,85.7,85.12,85.7,113800,39.8251064625646,39.9837350496929,39.7131333422388,39.9837350496929,113800,0.0,1.0
2002-12-04,85.8,86.0,85.55,85.9,129000,40.0303905164954,40.1237014501003,39.9137518494893,40.0770459832978,129000,0.0,1.0
2002-12-05,86.02,86.28,85.26,85.28,206400,40.1330325434607,40.2543367571471,39.7784509957622,39.7877820891227,206400,0.0,1.0
2002-12-06,86.17,87.09,85.76,87.0,440500,40.2030157436644,40.6322460382469,40.0117283297744,40.5902561181247,440500,0.0,1.0
2002-12-09,86.65,86.85,86.17,86.2,400300,40.4269619843161,40.520272917921,40.2030157436644,40.2170123837051,400300,0.0,1.0
2002-12-10,86.88,86.93,86.5,86.61,151600,40.5342695579617,40.557597291363,40.3569787841125,40.4082997975952,151600,0.0,1.0
2002-12-11,87.46,87.65,86.96,87.15,163800,40.8048712654159,40.8935166523406,40.5715939314037,40.6602393183283,163800,0.0,1.0
2002-12-12,87.38,87.6,87.06,87.06,135800,40.767546891974,40.8701889189393,40.6182493982061,40.6182493982061,135800,0.0,1.0
2002-12-13,86.53,87.16,86.53,87.14,425800,40.3709754241532,40.6649048650086,40.3709754241532,40.6555737716481,425800,0.0,1.0
2002-12-16,85.88,86.9,85.84,86.9,115700,40.0677148899373,40.5436006513222,40.0490527032164,40.5436006513222,115700,0.0,1.0
2002-12-17,85.88,86.35,85.68,86.3,290600,40.0677148899373,40.2869955839088,39.9744039563324,40.2636678505076,290600,0.0,1.0
2002-12-18,86.55,86.69,86.25,86.48,191000,40.3803065175137,40.4456241710371,40.2403401171064,40.347647690752,191000,0.0,1.0
2002-12-19,87.32,87.49,86.65,86.8,134400,40.7395536118925,40.8188679054566,40.4269619843161,40.4969451845198,134400,0.0,1.0
2002-12-20,87.38,87.56,87.15,87.23,41900,40.767546891974,40.8515267322184,40.6602393183283,40.6975636917703,41900,0.0,1.0
2002-12-23,87.4,87.4,86.25,87.36,74200,40.7768779853345,40.7768779853345,40.2403401171064,40.7582157986135,74200,0.0,1.0
2002-12-24,87.89,88.08,87.84,88.0,46600,41.0054897726664,41.0941351595911,40.9821620392652,41.0568107861491,46600,0.0,1.0
2002-12-26,88.06,88.06,87.73,87.9,13500,41.0848040662306,41.0848040662306,40.9308410257825,41.0101553193467,13500,0.0,1.0
2002-12-27,89.03,89.03,88.28,88.55,140200,41.5373620942143,41.5373620942143,41.1874460931959,41.3134158535625,140200,0.0,1.0
2002-12-30,89.24,89.24,88.63,88.9,274900,41.6353385744994,41.6353385744994,41.3507402270045,41.4767099873711,274900,0.0,1.0
2002-12-31,88.57,89.33,88.32,88.95,109400,41.5309702952623,41.8873385624453,41.4137438915837,41.7091544288538,109400,0.4463,1.0
2003-01-02,86.28,87.9,86.21,87.7,192100,40.4571764375661,41.2168035334036,40.4243530445361,41.1230224104607,192100,0.0,1.0
2003-01-03,86.48,86.54,85.83,86.15,311200,40.550957560509,40.5790918973919,40.2461689109446,40.3962187076533,311200,0.0,1.0
2003-01-06,86.25,86.29,85.81,86.17,35600,40.4431092691247,40.4618654937133,40.2367907986503,40.4055968199475,35600,0.0,1.0
2003-01-07,86.56,86.75,86.17,86.19,69800,40.5884700096862,40.6775620764819,40.4055968199475,40.4149749322418,69800,0.0,1.0
2003-01-08,86.99,87.14,86.78,86.88,160100,40.7900994240134,40.8604352662206,40.6916292449234,40.7385198063948,160100,0.0,1.0
2003-01-09,85.32,86.17,85.02,86.17,237500,40.0070270474402,40.4055968199475,39.8663553630259,40.4055968199475,237500,0.0,1.0
2003-01-10,85.54,85.92,85.12,85.92,145200,40.1101862826774,40.2883704162689,39.9132459244973,40.2883704162689,145200,0.0,1.0
2003-01-13,85.68,85.87,85.4,85.54,53300,40.1758330687374,40.2649251355332,40.0445394966174,40.1101862826774,53300,0.0,1.0
2003-01-14,85.98,86.28,85.96,86.0,98900,40.3165047531518,40.4571764375661,40.3071266408575,40.3258828654461,98900,0.0,1.0
2003-01-15,86.4,86.7,86.2,86.28,129600,40.5134451113319,40.6541167957462,40.419663988389,40.4571764375661,129600,0.0,1.0
2003-01-16,86.52,86.6,85.62,86.38,57900,40.5697137850976,40.6072262342748,40.1476987318546,40.5040669990376,57900,0.0,1.0
2003-01-17,86.95,87.24,86.93,87.1,97700,40.7713431994248,40.907325827692,40.7619650871306,40.841679041632,97700,0.0,1.0
2003-01-21,87.45,87.45,86.8,86.88,107500,41.0057960067821,41.0057960067821,40.7010073572177,40.7385198063948,107500,0.0,1.0
2003-01-22,87.88,87.9,87.52,87.68,107100,41.2074254211093,41.2168035334036,41.0386193998121,41.1136442981664,107100,0.0,1.0
2003-01-23,87.45,87.7,87.3,87.32,110700,41.0057960067821,41.1230224104607,40.9354601645749,40.9448382768692,110700,0.0,1.0
2003-01-24,87.97,88.44,87.74,87.74,285300,41.2496269264336,41.4700125653494,41.1417786350493,41.1417786350493,285300,0.0,1.0
2003-01-27,87.65,88.04,87.5,87.9,150500,41.099577129725,41.2824503194636,41.0292412875178,41.2168035334036,150500,0.0,1.0
2003-01-28,87.65,87.78,87.1,87.65,454700,41.099577129725,41.1605348596379,40.841679041632,41.099577129725,454700,0.0,1.0
2003-01-29,87.65,87.78,87.1,87.65,221400,41.099577129725,41.1605348596379,40.841679041632,41.099577129725,221400,0.0,1.0
2003-01-30,87.82,87.9,87.1,87.2,108600,41.1792910842264,41.2168035334036,40.841679041632,40.8885696031035,108600,0.0,1.0
2003-01-31,88.06,88.21,87.54,87.9,182300,41.2918284317579,41.3621642739651,41.0479975121064,41.2168035334036,182300,0.0,1.0
2003-02-03,87.88,87.91,87.31,87.67,55200,41.3516607881955,41.3657771949279,41.0834490602793,41.2528459410685,55200,0.3076,1.0
2003-02-04,88.27,88.4,88.11,88.37,56900,41.5351740757171,41.5963451715576,41.4598865731441,41.5822287648252,56900,0.0,1.0
2003-02-05,87.51,88.7,87.43,88.23,223300,41.1775584384955,41.7375092388819,41.1399146872091,41.5163522000738,223300,0.0,1.0
2003-02-06,88.22,88.26,87.79,87.84,120900,41.511646731163,41.5304686068063,41.3093115679982,41.3328389125523,120900,0.0,1.0
2003-02-07,88.42,88.52,87.63,87.77,247200,41.6057561093792,41.6528107984873,41.2340240654253,41.2999006301766,247200,0.0,1.0
2003-02-10,87.8,88.4,87.69,88.12,76600,41.314017036909,41.5963451715576,41.2622568788901,41.4645920420549,76600,0.0,1.0
2003-02-11,87.78,87.91,87.43,87.6,259100,41.3046060990874,41.3657771949279,41.1399146872091,41.2199076586928,259100,0.0,1.0
2003-02-12,88.09,88.13,87.67,87.8,121300,41.4504756353225,41.4692975109657,41.2528459410685,41.314017036909,121300,0.0,1.0
2003-02-13,88.57,89.18,88.17,88.27,440200,41.6763381430414,41.9633717466008,41.488119386609,41.5351740757171,440200,0.0,1.0
2003-02-14,87.81,88.37,87.61,88.3,829700,41.3187225058198,41.5822287648252,41.2246131276036,41.5492904824495,829700,0.0,1.0
2003-02-18,87.92,87.98,87.34,87.56,213200,41.3704826638387,41.3987154773036,41.0975654670118,41.2010857830496,213200,0.0,1.0
2003-02-19,88.52,88.7,88.25,88.39,62100,41.6528107984873,41.7375092388819,41.5257631378955,41.5916397026468,62100,0.0,1.0
2003-02-20,88.82,88.9,88.34,88.34,486700,41.7939748658116,41.8316186170981,41.5681123580927,41.5681123580927,486700,0.0,1.0
2003-02-21,88.3,88.72,88.21,88.56,250400,41.5492904824495,41.7469201767035,41.5069412622522,41.6716326741306,250400,0.0,1.0
2003-02-24,88.72,88.9,88.62,88.88,168200,41.7469201767035,41.8316186170981,41.6998654875954,41.8222076792765,168200,0.0,1.0
2003-02-25,89.13,89.65,89.0,89.4,358500,41.9398444020467,42.1845287854088,41.8786733062062,42.0668920626386,358500,0.0,1.0
2003-02-26,89.75,89.75,89.15,89.38,334000,42.2315834745169,42.2315834745169,41.9492553398683,42.0574811248169,334000,0.0,1.0
2003-02-27,89.9,89.99,89.31,89.46,695700,42.3021655081791,42.3445147283763,42.0245428424413,42.0951248761034,695700,0.0,1.0
2003-02-28,90.47,90.54,89.58,89.68,213100,42.5703772360952,42.6033155184709,42.1515905030331,42.1986451921412,213100,0.0,1.0
2003-03-03,90.24,90.45,89.91,90.0,204100,42.6222785581814,42.7214660415283,42.4664125129221,42.5089214343565,204100,0.3403,1.0
2003-03-04,90.3,90.45,90.02,90.13,83100,42.6506178391377,42.7214660415283,42.5183678613419,42.5703232097617,83100,0.0,1.0
2003-03-05,90.6,90.63,90.04,90.62,126000,42.7923142439189,42.806483884397,42.5278142883273,42.8017606709043,126000,0.0,1.0
2003-03-06,90.25,90.68,90.06,90.55,166000,42.6270017716741,42.8300999518605,42.5372607153127,42.7686981764553,166000,0.0,1.0
2003-03-07,90.56,90.79,90.05,90.72,263800,42.773421389948,42.8820553002803,42.53253750182,42.8489928058313,263800,0.0,1.0
2003-03-10,91.03,91.03,90.68,90.81,147200,42.9954124241052,42.9954124241052,42.8300999518605,42.8915017272657,147200,0.0,1.0
2003-03-11,90.87,91.16,90.73,90.99,82800,42.9198410082219,43.0568141995104,42.853716019324,42.9765195701344,82800,0.0,1.0
2003-03-12,91.2,91.36,90.88,90.92,454800,43.0757070534812,43.1512784693645,42.9245642217146,42.9434570756855,454800,0.0,1.0
2003-03-13,89.52,90.39,89.52,90.15,830200,42.2822071867066,42.693126760572,42.2822071867066,42.5797696367471,830200,0.0,1.0
2003-03-14,89.96,90.12,89.62,89.9,590900,42.4900285803856,42.565599996269,42.3294393216336,42.4616892994294,590900,0.0,1.0
2003-03-17,88.88,90.52,88.86,90.52,724400,41.9799215231734,42.7545285359772,41.970475096188,42.7545285359772,724400,0.0,1.0
2003-03-18,88.04,89.2,88.01,88.96,415200,41.583171589786,42.13106435494,41.5690019493079,42.017707231115,415200,0.0,1.0
2003-03-19,87.39,88.07,87.33,88.04,398400,41.2761627127601,41.5973412302642,41.2478234318039,41.583171589786,398400,0.0,1.0
2003-03-20,87.25,87.95,86.76,87.82,206700,41.2100377238622,41.5406626683517,40.9786002627196,41.4792608929465,206700,0.0,1.0
2003-03-21,86.05,87.05,86.05,86.92,843400,40.6432521047375,41.1155734540081,40.6432521047375,41.0541716786029,843400,0.0,1.0
2003-03-24,87.41,87.6,86.85,87.1,373800,41.2856091397455,41.375350196107,41.021109184154,41.1391895214717,373800,0.0,1.0
2003-03-25,87.31,87.82,86.9,87.65,606400,41.2383770048185,41.4792608929465,41.0447252516175,41.3989662635705,606400,0.0,1.0
2003-03-26,87.49,87.65,87.25,87.25,309500,41.3233948476872,41.3989662635705,41.2100377238622,41.2100377238622,309500,0.0,1.0
2003-03-27,87.55,87.87,87.33,87.75,191600,41.3517341286434,41.50287696041,41.2478234318039,41.4461983984976,191600,0.0,1.0
2003-03-28,87.75,88.08,87.72,87.92,253400,41.4461983984976,41.6020644437569,41.4320287580194,41.5264930278736,253400,0.0,1.0
2003-03-31,88.9,88.93,88.3,88.3,643800,41.9893679501588,42.0035375906369,41.7059751405964,41.7059751405964,643800,0.0,1.0
2003-04-01,88.27,88.79,87.9,88.4,289800,41.8702957380077,42.1169543285114,41.6947886639954,41.9319603856336,289800,0.3779,1.0
2003-04-02,87.35,87.7,87.28,87.65,312200,41.4338997701934,41.5999199753401,41.400695729164,41.5762028031763,312200,0.0,1.0
2003-04-03,87.3,87.58,87.14,87.25,245600,41.4101825980296,41.5429987621469,41.3342876471053,41.3864654258657,245600,0.0,1.0
2003-04-04,87.05,87.3,86.88,87.06,184900,41.2915967372105,41.4101825980296,41.2109583518535,41.2963401716432,184900,0.0,1.0
2003-04-07,86.85,86.86,85.92,86.22,485400,41.1967280485552,41.2014714829879,40.7555886463081,40.897891679291,485400,0.0,1.0
2003-04-08,87.55,87.59,86.99,87.05,194700,41.5287684588487,41.5477421965797,41.2631361306139,41.2915967372105,194700,0.0,1.0
2003-04-09,87.81,87.86,87.17,87.4,102400,41.6520977541005,41.6758149262643,41.3485179504036,41.4576169423572,102400,0.0,1.0
2003-04-10,87.4,87.85,87.35,87.75,53300,41.4576169423572,41.6710714918316,41.4338997701934,41.6236371475039,53300,0.0,1.0
2003-04-11,87.26,87.32,86.59,86.82,450000,41.3912088602985,41.4196694668951,41.0733987533033,41.1824977452569,450000,0.0,1.0
2003-04-14,87.02,87.11,86.71,87.1,207100,41.2773664339122,41.320057343807,41.1303199664965,41.3153139093743,207100,0.0,1.0
2003-04-15,87.49,87.53,87.04,87.33,128500,41.5003078522521,41.5192815899831,41.2868533027777,41.4244129013278,128500,0.0,1.0
2003-04-16,87.85,87.9,87.47,87.53,97700,41.6710714918316,41.6947886639954,41.4908209833865,41.5192815899831,97700,0.0,1.0
2003-04-17,87.99,88.4,87.8,88.24,106200,41.7374795738903,41.9319603856336,41.6473543196677,41.8560654347094,106200,0.0,1.0
2003-04-21,87.8,87.83,87.26,87.48,148000,41.6473543196677,41.661584622966,41.3912088602985,41.4955644178193,148000,0.0,1.0
2003-04-22,87.75,88.26,87.62,88.15,299900,41.6236371475039,41.8655523035749,41.561972499878,41.8133745248145,299900,0.0,1.0
2003-04-23,87.93,88.01,87.6,87.78,42700,41.7090189672937,41.7469664427558,41.5524856310125,41.6378674508022,42700,0.0,1.0
2003-04-24,88.72,88.99,88.4,88.4,199000,42.083750287482,42.2118230171667,41.9319603856336,41.9319603856336,199000,0.0,1.0
2003-04-25,88.92,89.1,88.68,88.75,529700,42.1786189761373,42.2640007959271,42.064776549751,42.0979805907803,529700,0.0,1.0
2003-04-28,88.78,89.09,88.78,89.09,80500,42.1122108940786,42.2592573614943,42.1122108940786,42.2592573614943,80500,0.0,1.0
2003-04-29,88.63,88.77,88.32,88.53,177500,42.0410593775872,42.1074674596459,41.8940129101715,41.9936250332595,177500,0.0,1.0
2003-04-30,89.45,89.52,88.72,88.79,293400,42.4300210010738,42.4632250421032,42.083750287482,42.1169543285114,293400,0.0,1.0
2003-05-01,89.02,89.6,88.8,89.2,231200,42.4504177691347,42.7269987880754,42.3455077274675,42.5362532577715,231200,0.473,1.0
2003-05-02,88.32,89.07,88.27,89.06,231500,42.1166130911029,42.4742609604227,42.0927698998149,42.4694923221651,231500,0.0,1.0
2003-05-05,88.79,88.87,88.2,88.54,77700,42.34073908921,42.3788881952707,42.0593894320117,42.22152313277,77700,0.0,1.0
2003-05-06,89.23,89.4,88.52,88.84,260600,42.5505591725443,42.6316260229234,42.2119858562548,42.3645822804979,260600,0.0,1.0
2003-05-07,90.27,90.33,89.82,90.0,306900,43.0464975513344,43.07510938088,42.8319088297425,42.9177443183793,306900,0.0,1.0
2003-05-08,90.49,90.9,90.28,90.6,437400,43.1514075930016,43.3469217615631,43.051266189592,43.2038626138351,437400,0.0,1.0
2003-05-09,90.58,90.62,90.2,90.3,110000,43.1943253373199,43.2133998903503,43.0131170835312,43.0608034661072,110000,0.0,1.0
2003-05-12,91.15,91.19,90.73,91.14,364700,43.466137718003,43.4852122710334,43.2658549111839,43.4613690797454,364700,0.0,1.0
2003-05-13,91.35,91.37,90.83,90.9,227800,43.561510483155,43.5710477596702,43.3135412937599,43.3469217615631,227800,0.0,1.0
2003-05-14,92.75,92.98,91.62,91.83,1426500,44.2291198392186,44.3387985191434,43.6902637161101,43.7904051195196,1426500,0.0,1.0
